Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ARCH-637-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,AITANI K
ARCH-643-600,6,0,0,0,0,6,4.000,1,0,0,0,0,7,CULP C
ARCH-644-601,18,0,0,0,0,18,4.000,0,0,0,0,0,18,CAFFEY S
ARCH-645-602,4,2,0,0,0,6,3.666,0,0,0,0,0,6,MCINTOSH N
ARCH-646-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,JAIN P
ARCH-649-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,GEVA A
ARCH-653-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,YAN W
ARCH-657-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,ADAMS H
ARCH-659-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,ERMINY M
ARCH-660-600,10,3,0,0,0,13,3.769,0,0,0,0,0,13,PENTECOST A
ARCH-674-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,HAMILTON D
ARCH-675-600,1,6,0,0,0,7,3.142,0,0,0,0,0,7,ZHU X
ARCH-685-633,5,0,0,0,0,5,4.000,0,0,0,0,0,5,PENTECOST A
ARCH-685-657,6,0,0,0,0,6,4.000,0,0,0,0,0,6,HAMILTON D
ARCH-689-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,FORTENBERRY B
ENDS-101-201,25,0,0,0,0,25,4.000,0,0,0,0,0,25,HILL R
ENDS-101-202,25,0,0,0,0,25,4.000,0,0,0,0,0,25,HILL R
ENDS-101-203,25,0,0,0,0,25,4.000,0,0,0,0,0,25,HILL R
ENDS-101-204,24,0,0,0,0,24,4.000,0,0,0,0,0,24,HILL R
ENDS-101-205,25,0,0,0,0,25,4.000,0,0,0,0,0,25,HILL R
ENDS-101-206,20,0,0,0,0,20,4.000,0,0,0,0,0,20,HILL R
ENDS-101-207,15,0,0,0,0,15,4.000,0,0,0,0,0,15,HILL R
ENDS-101-501,75,78,22,7,4,186,3.145,0,1,0,1,0,188,CAFFEY S
ENDS-101-701,94,32,11,3,2,142,3.500,0,0,0,1,0,143,CAFFEY S
ENDS-101-702,92,37,7,3,2,141,3.517,0,0,0,1,0,142,BILLINGSLEY A
ENDS-101-703,98,31,7,2,0,138,3.630,0,0,0,0,0,138,BILLINGSLEY A
ENDS-105-500,5,10,1,0,0,16,3.250,0,0,0,1,0,17,ROGERS J
ENDS-108-200,6,0,0,0,0,6,4.000,0,0,0,0,0,6,ANIFOWOSE H
ENDS-108-203,5,1,0,0,0,6,3.833,0,0,0,0,0,6,BORGES GONZALEZ A
ENDS-108-204,9,0,0,0,0,9,4.000,0,0,0,0,0,9,TRIPP A
ENDS-108-500,5,3,2,0,0,10,3.300,0,0,0,0,0,10,ANIFOWOSE H
ENDS-108-501,10,3,0,0,0,13,3.769,0,1,0,0,0,14,ASHMEEL R
ENDS-108-502,10,1,2,0,0,13,3.615,0,0,0,0,0,13,CATAO CARTAXO
ENDS-108-503,3,8,0,0,0,11,3.272,0,0,0,0,0,11,BORGES GONZALEZ A
ENDS-108-504,2,7,0,0,0,9,3.222,0,0,0,0,0,9,TRIPP A
ENDS-108-505,11,4,0,0,0,15,3.733,0,0,0,0,0,15,HAWKINS A
ENDS-115-500,14,0,2,0,0,16,3.750,0,0,0,0,0,16,ZHAO X
CARC-301-550,15,2,0,0,0,17,3.882,0,0,0,0,0,17,OBRIEN M
CARC-301-551,13,0,0,0,0,13,4.000,0,0,0,0,0,13,ROLDAN M
CARC-301-552,30,0,0,0,0,30,4.000,0,0,0,0,0,30,MCLAUGHLIN T
CARC-311-551,14,0,0,0,0,14,4.000,0,0,0,0,0,14,ROLDAN M
CARC-311-552,18,0,0,0,0,18,4.000,0,0,0,0,1,19,OBRIEN M
CARC-311-553,30,0,0,0,0,30,4.000,0,0,0,0,0,30,MCLAUGHLIN T
CARC-331-550,27,0,0,0,0,27,4.000,1,0,0,0,0,28,DI PASQUALE G
CARC-331-551,13,0,0,0,0,13,4.000,0,0,0,0,0,13,ROLDAN M
CARC-331-552,30,0,0,0,0,30,4.000,0,0,0,0,0,30,MCLAUGHLIN T
CARC-481-500,21,0,0,0,0,21,4.000,0,0,0,0,0,21,WOODFIN T
CARC-481-501,15,1,1,1,0,18,3.666,0,0,0,0,0,18,MARTIN J
CARC-481-503,8,0,0,0,0,8,4.000,0,0,0,0,0,8,FEIGENBAUM L
CARC-481-504,6,0,0,0,0,6,4.000,0,0,0,0,0,6,FEIGENBAUM L
CARC-481-506,14,0,0,0,0,14,4.000,0,0,0,0,0,14,FEIGENBAUM L
CARC-481-507,15,0,0,0,0,15,4.000,0,0,0,0,0,15,STOENESCU L
CARC-481-508,14,0,0,0,0,14,4.000,0,0,0,0,0,14,REID R
CARC-481-510,19,0,0,0,0,19,4.000,0,0,0,0,0,19,FEIGENBAUM L
CARC-481-511,9,4,2,0,0,15,3.466,0,0,0,0,0,15,ERMINY M
CARC-481-512,16,0,0,0,0,16,4.000,0,0,0,0,0,16,FEIGENBAUM L
CARC-481-513,15,0,0,0,0,15,4.000,0,0,0,0,0,15,WOODFIN S
CARC-481-514,15,0,0,0,0,15,4.000,0,0,0,0,0,15,GIUSTI C
CARC-481-515,15,0,0,0,0,15,4.000,0,0,0,0,0,15,FORTENBERRY B
CARC-481-516,8,0,0,0,0,8,4.000,0,8,0,0,0,16,AITANI K
CARC-485-503,5,0,0,0,0,5,4.000,0,0,0,0,0,5,FEIGENBAUM L
CARC-485-553,11,19,0,0,0,30,3.375,0,0,0,0,0,30,MCLAUGHLIN T
CARC-485-554,6,1,0,0,0,7,3.837,0,0,0,0,0,7,FEIGENBAUM L
CARC-602-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,MEYER M
COSC-153-500,36,0,0,0,0,36,4.000,0,0,0,0,0,36,NICHOLS J
COSC-175-901,5,14,7,0,1,27,2.814,0,0,0,0,0,27,SASEENDRAN A
COSC-175-902,13,12,0,0,0,25,3.520,0,0,0,0,0,25,BIRDWELL R
COSC-175-904,12,4,0,0,0,16,3.750,0,0,0,1,0,17,FERNANDEZ-SOLIS J
COSC-175-905,17,5,0,0,0,22,3.772,0,0,0,0,0,22,NICHOLS J
COSC-175-906,23,1,0,0,0,24,3.958,0,0,0,0,0,24,RYOO B
COSC-175-907,5,9,0,1,0,15,3.200,0,0,0,0,0,15,KANG H
COSC-253-501,17,80,46,15,14,172,2.412,0,0,0,1,0,173,SIMMS L
COSC-253-502,5,17,2,0,0,24,3.125,0,0,0,0,0,24,SIMMS L
COSC-253-700,40,24,8,1,1,74,3.364,0,1,0,0,0,75,CARLSON K
COSC-254-501,30,98,41,1,0,170,2.923,0,0,0,0,0,170,SIMMS L
COSC-254-502,6,16,4,0,0,26,3.076,0,0,0,0,0,26,SIMMS L
COSC-275-501,10,20,7,0,0,37,3.081,0,0,0,0,0,37,PALMER R
COSC-275-502,12,19,5,0,0,36,3.194,0,0,0,1,0,37,PALMER R
COSC-275-503,5,15,13,3,1,37,2.540,0,0,0,1,0,38,PALMER R
COSC-275-504,1,8,2,0,0,11,2.909,0,0,0,0,0,11,PALMER R
COSC-275-505,11,22,6,1,0,40,3.075,0,0,0,0,0,40,PALMER R
COSC-275-506,6,14,1,0,0,21,3.238,0,0,0,0,0,21,PALMER R
COSC-301-501,0,12,10,0,0,22,2.545,0,0,0,0,0,22,WILLIAMSON K
COSC-301-502,5,15,4,0,0,24,3.041,0,0,0,0,0,24,WILLIAMSON K
COSC-301-503,0,13,11,0,0,24,2.541,0,0,0,0,0,24,WILLIAMSON K
COSC-301-504,6,10,5,1,2,24,2.708,0,0,0,0,0,24,WILLIAMSON K
COSC-301-505,2,10,9,1,1,23,2.478,0,0,0,0,0,23,WILLIAMSON K
COSC-301-506,3,13,6,0,1,23,2.739,0,0,0,0,0,23,WILLIAMSON K
COSC-310-500,43,4,0,0,3,50,3.680,0,0,0,0,0,50,BOLDT G
COSC-321-501,19,32,24,0,2,77,2.857,0,0,0,0,0,77,CHOI K
COSC-321-502,9,17,21,3,0,50,2.640,0,0,0,0,0,50,JUNG I
COSC-325-501,14,45,70,6,2,137,2.459,0,0,0,0,0,137,HOUSTON J
COSC-326-500,8,60,36,0,0,104,2.730,0,0,0,0,0,104,BRYANT J
COSC-333-500,30,25,11,2,1,69,3.173,0,0,0,1,0,70,WOZNIAK E
COSC-353-501,1,20,11,0,0,32,2.687,0,0,0,0,0,32,ESCAMILLA E
COSC-353-502,2,28,3,0,0,33,2.969,0,0,0,0,0,33,CRONIN H
COSC-353-503,5,22,5,1,0,33,2.939,0,0,0,1,0,34,CRONIN H
COSC-353-504,6,24,4,0,0,34,3.058,0,0,0,0,0,34,ESCAMILLA E
COSC-364-501,24,4,4,3,0,35,3.400,0,0,0,0,0,35,MCGOWAN A
COSC-364-504,4,5,0,0,0,9,3.444,0,0,0,0,0,9,MCGOWAN A
COSC-364-506,25,9,2,0,0,36,3.638,0,0,0,0,0,36,MCGOWAN A
COSC-364-507,30,4,2,0,0,36,3.777,0,0,0,0,0,36,MCGOWAN A
COSC-375-501,7,21,8,0,0,36,2.972,0,0,0,1,0,37,BOLDT G
COSC-375-502,7,25,7,0,0,39,3.000,0,0,0,0,0,39,BOLDT G
COSC-375-503,5,27,4,0,0,36,3.027,0,0,0,0,0,36,BOLDT G
COSC-375-504,2,10,4,0,0,16,2.875,0,0,0,0,0,16,BOLDT G
COSC-381-500,103,10,2,0,0,115,3.878,0,0,0,0,0,115,GUERRA SANTOS H
COSC-410-500,53,5,1,0,3,62,3.693,0,0,0,0,0,62,FICKEL L
COSC-411-500,69,0,0,0,2,71,3.887,0,0,0,0,0,71,FICKEL L
COSC-421-501,35,62,14,1,0,112,3.169,0,0,0,0,0,112,DUDLEY D
COSC-440-930,9,11,0,0,0,20,3.450,0,0,0,0,0,20,HOUSTON J
COSC-441-930,12,10,0,0,0,22,3.545,0,0,0,0,0,22,BIRDWELL R
COSC-442-931,20,3,0,0,0,23,3.869,0,0,0,0,0,23,FERNANDEZ-SOLIS J
COSC-442-932,22,3,0,0,0,25,3.880,0,0,0,0,0,25,FERNANDEZ-SOLIS J
COSC-442-933,21,1,0,0,0,22,3.954,0,0,0,0,0,22,FERNANDEZ-SOLIS J
COSC-443-930,7,2,0,0,0,9,3.777,0,0,0,0,0,9,WHITMAN J
COSC-446-930,25,0,0,0,0,25,4.000,0,0,0,0,0,25,BRYANT J
COSC-450-500,3,25,7,0,0,35,2.885,0,0,0,1,0,36,LAVY S
COSC-461-500,8,7,2,0,1,18,3.166,0,0,0,0,0,18,KANG H
COSC-461-502,9,2,0,0,0,11,3.818,0,0,0,0,0,11,HAM Y
COSC-461-504,12,6,1,0,0,19,3.578,0,0,0,0,0,19,KANG H
COSC-463-901,10,8,4,0,0,22,3.272,0,0,0,1,0,23,DAIGNEAULT M
COSC-463-902,8,13,1,0,1,23,3.173,0,0,0,0,0,23,DAIGNEAULT M
COSC-463-903,16,8,0,0,0,24,3.666,0,2,0,0,0,26,GRISHAM R
COSC-463-904,13,4,2,0,0,19,3.578,0,0,0,1,0,20,DAIGNEAULT M
COSC-463-905,16,7,2,0,1,26,3.423,0,0,0,0,0,26,ELLIS D
COSC-463-906,10,13,3,0,1,27,3.148,0,0,0,0,0,27,ELLIS D
COSC-463-907,8,14,3,0,0,25,3.200,0,0,0,0,0,25,ELLIS D
COSC-463-908,16,11,0,0,0,27,3.592,0,0,0,0,0,27,GRISHAM R
COSC-464-500,25,7,3,1,0,36,3.555,0,0,0,0,0,36,MCGOWAN A
COSC-464-501,17,5,1,0,0,23,3.695,0,0,0,0,0,23,MCGOWAN A
