Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
VTPP-427-500,3,0,2,0,0,5,3.200,0,0,0,0,0,5,NEWELL-FUGATE A
VTPP-429-500,4,19,2,0,0,25,3.080,0,0,0,1,0,26,BAILEY E
VTPP-435-501,47,29,2,0,0,78,3.576,0,0,0,0,0,78,RAMADOSS J
VTPP-435-502,32,28,3,0,0,63,3.460,0,0,0,0,0,63,RAMADOSS J
VTPP-435-550,15,0,0,0,0,15,4.000,0,0,0,0,0,15,WASSER J
VTPP-452-501,3,4,5,1,0,13,2.692,0,0,0,0,0,13,GOLDING M
VTPP-485-508,26,0,0,0,0,26,4.000,7,1,0,0,0,34,BLUE MCLENDON A
VTPP-485-509,31,0,0,0,0,31,0.000,0,0,0,0,0,31,BLUE MCLENDON A
VTPP-625-600,11,5,2,0,1,19,3.315,0,0,0,0,0,19,HERMAN J
VTPP-626-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,HAN G
VTPP-652-601,5,3,3,0,0,11,3.181,0,0,0,0,0,11,GOLDING M
VTPP-676-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,TIAN Y
VPAT-652-600,5,5,0,0,0,10,3.500,0,0,0,0,0,10,WEEKS B
VTPB-212-M01,6,0,6,0,1,13,2.769,0,0,0,0,0,13,BUSCH C
VTPB-221-500,116,59,16,3,0,194,3.484,0,0,0,2,0,196,VEMULAPALLI R
VTPB-221-M01,13,7,4,0,0,24,3.375,0,0,0,0,0,24,MIRHOSSEINI N
VTPB-301-500,37,11,3,1,0,52,3.615,0,0,0,0,0,52,COOK W
VTPB-334-501,13,19,13,3,0,48,2.875,0,0,0,0,0,48,REDDY S
VTPB-405-502,37,7,1,0,0,45,3.800,0,0,0,0,27,72,DABRAL N
VTPB-405-503,44,15,1,0,0,60,3.716,0,0,0,0,11,71,DABRAL N
VTPB-405-504,44,10,0,0,0,54,3.814,0,0,0,0,17,71,DABRAL N
VTPB-405-M01,4,1,0,0,0,5,3.800,0,0,0,0,0,5,MIRHOSSEINI N
VTPB-409-500,45,23,21,0,0,89,3.269,0,0,0,0,0,89,CRISCITIELLO M
VTPB-410-500,16,10,6,1,0,33,3.242,0,0,0,0,0,33,WEEKS B
VTPB-421-500,14,16,3,0,0,33,3.333,0,0,0,0,0,33,VEMULAPALLI R
VTPB-460-500,5,0,0,0,0,5,4.000,0,0,0,0,2,7,RIVERA G
VTPB-485-522,8,0,0,0,0,8,4.000,0,0,0,0,0,8,TURNER K
DEPARTMENT TOTAL:,407,183,74,8,1,673,3.475,0,0,0,2,57,732,
COLLEGE TOTAL:,2891,688,288,56,26,3949,3.515,10,2,0,16,106,4083,
