Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
COSC-602-602,18,2,4,0,0,24,3.307,0,0,0,0,0,24,RYOO B
COSC-620-600,30,0,0,0,0,30,4.000,0,0,0,0,0,30,ROCCHIO L
COSC-621-600,5,20,1,0,0,26,3.153,0,0,0,0,0,26,MARRARO A
COSC-622-600,5,3,1,0,0,9,3.444,0,0,0,1,0,10,LAVY S
COSC-624-600,9,11,0,0,0,20,3.450,0,0,0,0,0,20,JEONG H
COSC-628-600,9,16,0,0,0,25,3.360,0,0,0,0,0,25,RODGERS W
COSC-642-600,19,0,0,0,0,19,4.000,0,0,0,0,0,19,WANG X
COSC-650-600,13,2,0,0,0,15,3.866,0,0,0,0,0,15,DIXIT M
COSC-663-600,33,3,0,0,0,36,3.916,0,0,0,0,0,36,RYBKOWSKI Z
COSC-689-602,9,0,0,0,0,9,4.000,0,0,0,0,0,9,ARYAL A
LAND-101-500,49,16,4,4,1,74,3.459,0,0,0,1,0,75,LEE C
LAND-111-501,5,12,2,1,0,20,3.050,0,0,0,1,0,21,REID R
LAND-111-502,12,10,1,0,0,23,3.478,0,0,0,0,0,23,REN D
LAND-211-501,8,11,0,0,0,19,3.421,0,0,0,0,0,19,HUANG C
LAND-211-502,3,3,1,0,0,7,3.285,0,0,0,0,0,7,HUANG C
LAND-231-501,6,13,1,0,0,20,3.250,0,0,0,0,0,20,HURST K
