Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BMEN-345-503,14,4,0,0,0,18,3.777,0,0,0,0,0,18,KELLER B
BMEN-345-504,14,4,0,0,0,18,3.777,0,0,0,0,0,18,KELLER B
BMEN-345-505,8,1,0,0,0,9,3.888,0,0,0,0,0,9,KELLER B
BMEN-345-506,14,4,0,0,0,18,3.777,0,0,0,0,0,18,KELLER B
BMEN-345-507,16,2,0,0,0,18,3.888,0,0,0,0,0,18,KELLER B
BMEN-345-508,10,8,0,0,0,18,3.555,0,0,0,0,0,18,KELLER B
BMEN-353-500,69,1,0,0,0,70,3.985,0,0,0,0,0,70,BISWAS S
BMEN-353-501,56,7,0,0,0,63,3.888,0,0,0,0,0,63,BISWAS S
BMEN-361-501,59,12,5,0,0,76,3.710,0,0,0,0,0,76,CRISCIONE J
BMEN-400-550,15,0,0,0,0,15,4.000,0,0,0,0,0,15,WASSER J
BMEN-401-500,24,5,1,0,0,30,3.766,0,0,0,0,0,30,YAKOVLEV V
BMEN-420-201,4,1,0,0,0,5,3.800,0,0,0,0,0,5,MCDOUGALL M
BMEN-420-500,21,25,17,8,0,71,2.830,0,0,0,0,0,71,MCDOUGALL M
BMEN-420-501,16,31,18,5,0,70,2.828,0,0,0,1,0,71,MCDOUGALL M
BMEN-431-500,7,10,7,2,0,26,2.846,0,0,0,0,0,26,HWANG W
BMEN-433-500,13,2,0,0,0,15,3.866,0,0,0,0,0,15,THYPARAMBIL A
BMEN-450-900,30,6,0,0,0,36,3.833,0,0,0,0,0,36,MAITLAND D
BMEN-450-901,33,1,0,0,0,34,3.970,0,0,0,0,0,34,MAITLAND D
BMEN-450-902,36,3,1,0,0,40,3.875,0,0,0,0,0,40,MAITLAND D
BMEN-454-500,49,2,0,0,0,51,3.960,0,0,0,0,0,51,BREWER M
BMEN-454-501,46,1,0,0,0,47,3.978,0,0,0,0,0,47,BREWER M
BMEN-457-500,12,5,3,0,0,20,3.450,0,0,0,0,0,20,ROBBINS A
BMEN-469-500,11,2,0,0,0,13,3.846,0,0,0,0,0,13,BISWAS S
BMEN-471-500,8,5,4,0,0,17,3.235,0,0,0,1,0,18,HWANG W
BMEN-480-500,11,9,0,0,0,20,3.550,0,0,0,0,0,20,SEARS N
BMEN-485-547,9,0,0,0,0,9,4.000,0,0,0,0,0,9,BREWER M
BMEN-486-500,19,6,2,0,0,27,3.629,0,0,0,0,0,27,GAHARWAR A
BMEN-491-502,6,0,0,0,0,6,4.000,0,2,0,0,0,8,GUISEPPIELIE A
BMEN-491-537,9,0,0,0,0,9,4.000,0,0,0,0,0,9,MORENO M
BMEN-625-600,9,6,0,0,0,15,3.600,0,0,0,1,0,16,MAITLAND K
BMEN-635-600,3,2,0,0,0,5,3.600,0,0,0,0,0,5,ALGE D
BMEN-641-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,HWANG W
BMEN-657-600,5,4,2,0,0,11,3.272,0,0,0,0,0,11,CRISCIONE J
BMEN-669-600,12,3,0,0,0,15,3.800,0,0,0,0,0,15,BISWAS S
BMEN-674-600,44,1,0,0,0,45,3.977,1,0,0,0,0,46,KAUNAS R
BMEN-680-600,6,4,2,0,0,12,3.333,0,0,0,0,0,12,SEARS N
BMEN-686-600,9,4,0,0,0,13,3.692,0,0,0,0,0,13,GAHARWAR A
CHEN-204-500,5,21,23,2,0,51,2.568,0,0,0,2,0,53,VADDIRAJU S
CHEN-205-200,10,22,3,0,0,35,3.200,0,0,0,1,0,36,LUTKENHAUS J
CHEN-205-501,9,16,14,2,1,42,2.714,1,0,0,2,0,45,LUTKENHAUS J
CHEN-205-502,5,13,4,0,0,22,3.045,0,0,0,1,0,23,JEONG H
CHEN-205-503,22,27,16,7,0,72,2.888,1,0,0,9,0,82,TAMAMIS P
CHEN-304-500,9,20,6,0,0,35,3.085,1,0,0,2,0,38,GLOVER C
CHEN-313-500,24,47,6,0,0,77,3.233,0,0,0,1,0,78,SEMINARIO J
CHEN-313-501,7,18,16,2,0,43,2.697,0,0,0,0,0,43,SHAMBERGER P
CHEN-320-501,8,16,2,0,0,26,3.230,0,0,0,2,0,28,WU H
CHEN-323-501,20,18,7,1,0,46,3.239,0,0,0,0,0,46,AKBULUT M
CHEN-323-502,46,47,3,0,0,96,3.447,0,0,0,2,0,98,HASAN M
CHEN-323-503,19,23,4,0,0,46,3.326,0,0,0,0,0,46,KWON J
CHEN-354-500,13,8,7,1,0,29,3.137,0,0,0,0,0,29,BALBUENA P
CHEN-382-200,6,1,0,0,0,7,3.857,0,0,0,0,0,7,HOLTZAPPLE M
CHEN-382-500,26,31,2,0,0,59,3.406,0,0,0,0,0,59,HOLTZAPPLE M
CHEN-382-501,41,50,7,0,0,98,3.346,0,0,0,1,0,99,HILALY A
CHEN-414-901,16,1,0,0,0,17,3.941,0,0,0,0,0,17,ISDALE C
CHEN-414-902,14,0,0,0,0,14,4.000,0,0,0,0,0,14,ISDALE C
CHEN-414-903,12,4,0,0,0,16,3.750,0,0,0,0,0,16,ISDALE C
CHEN-414-904,9,0,0,0,0,9,4.000,0,0,0,1,0,10,ISDALE C
CHEN-424-501,49,38,8,2,0,97,3.381,0,0,0,1,0,98,ELABD Y
CHEN-424-502,23,19,11,5,0,58,3.034,0,0,0,3,0,61,WILHITE B
CHEN-425-501,30,8,3,0,0,41,3.658,0,0,0,0,0,41,EL-HALWAGI M
CHEN-426-501,43,34,0,0,0,77,3.558,0,0,0,1,0,78,HILALY A
CHEN-426-502,36,23,0,0,0,59,3.610,0,0,0,0,0,59,RAFTERY J
CHEN-431-500,6,0,1,0,1,8,3.250,0,0,0,0,0,8,NIKOLOV Z
CHEN-433-500,15,1,0,0,1,17,3.705,1,0,0,0,0,18,WHITE J
CHEN-433-501,18,0,0,0,0,18,4.000,0,0,0,0,0,18,ISDALE C
CHEN-433-502,14,3,1,0,0,18,3.722,0,0,0,0,0,18,WHITE J
CHEN-433-503,16,0,0,1,0,17,3.823,0,0,0,0,0,17,KHOSRAVIANGHADIKOLA
CHEN-433-504,14,1,0,0,0,15,3.933,0,0,0,0,0,15,WHITE J
CHEN-433-505,12,4,1,0,0,17,3.647,0,0,0,0,0,17,WHITE J
CHEN-433-506,17,1,0,0,0,18,3.944,0,0,0,0,0,18,WHITE J
CHEN-433-508,17,1,0,0,0,18,3.944,0,0,0,0,0,18,KHOSRAVIANGHADIKOLA
CHEN-455-500,36,45,5,0,0,86,3.360,0,0,0,0,0,86,MASHUGA C
CHEN-455-501,20,21,6,3,0,50,3.160,0,0,0,6,0,56,AHAMMAD M
CHEN-459-500,48,13,2,1,0,64,3.687,0,0,0,1,0,65,SENGUPTA D
CHEN-460-500,10,9,1,0,0,20,3.450,0,0,0,1,0,21,ROGERS W
CHEN-461-501,23,21,14,0,0,58,3.155,0,0,0,1,0,59,KRAVARIS C
CHEN-464-500,29,36,12,0,1,78,3.179,0,0,0,1,0,79,GREEN M
CHEN-475-500,4,8,1,0,0,13,3.230,0,0,0,1,0,14,KUO Y
CHEN-481-501,17,0,0,0,0,17,4.000,0,0,0,0,0,17,GLOVER C
CHEN-481-502,24,0,0,0,0,24,4.000,0,0,0,0,0,24,GLOVER C
CHEN-481-503,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KUO Y
CHEN-481-504,12,10,0,0,0,22,3.545,0,0,0,1,0,23,HOLTZAPPLE M
CHEN-481-505,24,0,0,0,0,24,4.000,0,0,0,1,0,25,KHOSRAVIANGHADIKOLA
CHEN-481-506,23,0,0,0,0,23,4.000,0,0,0,0,0,23,KUO Y
CHEN-491-220,5,0,0,0,0,5,4.000,0,0,0,0,0,5,HOLTZAPPLE M
CHEN-491-520,8,0,0,0,0,8,4.000,0,0,0,0,0,8,HOLTZAPPLE M
CHEN-624-600,24,13,0,0,0,37,3.648,0,0,0,0,0,37,SUN Q
CHEN-629-600,28,20,1,0,0,49,3.551,0,0,0,0,0,49,CHENG Z
CHEN-660-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,ROGERS W
CHEN-675-600,6,9,0,0,0,15,3.400,0,0,0,0,0,15,KUO Y
CHEN-689-601,6,0,0,0,0,6,4.000,0,0,0,0,0,6,LELE P
SENG-312-500,34,17,2,0,0,53,3.603,0,0,0,2,0,55,QUDDUS N
SENG-422-500,9,9,0,0,0,18,3.500,0,0,0,1,0,19,MOATS J
SENG-455-500,2,6,2,0,0,10,3.000,0,0,0,0,0,10,MASHUGA C
SENG-660-600,8,3,0,0,0,11,3.727,0,0,0,2,0,13,ROGERS W
SENG-677-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,MOATS J
DEPARTMENT TOTAL:,1055,758,191,27,4,2035,3.333,4,0,0,47,0,2086,
CVEN-207-501,55,8,1,0,1,65,3.784,0,0,0,0,0,65,APPLETON R
CVEN-221-501,16,31,23,4,1,75,2.760,0,0,0,1,0,76,BRACKIN M
CVEN-250-501,10,19,0,0,0,29,3.344,0,0,0,5,0,34,HUTCHINSON R
CVEN-250-502,18,15,1,2,0,36,3.361,0,0,0,4,0,40,HUTCHINSON R
CVEN-250-503,26,10,2,1,0,39,3.564,0,0,0,0,0,39,OTEY J
CVEN-250-504,26,12,0,0,0,38,3.684,0,0,0,0,0,38,OTEY J
CVEN-301-501,24,14,4,0,0,42,3.476,0,0,0,0,0,42,CHU K
CVEN-301-502,33,29,20,1,0,83,3.132,0,0,0,1,0,84,LONDON M
CVEN-302-200,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KAIHATU J
CVEN-302-501,34,23,3,1,0,61,3.475,0,0,0,1,0,62,KAIHATU J
CVEN-302-502,20,23,16,0,0,59,3.067,0,0,0,3,0,62,ASKARIYEH M
CVEN-302-503,19,14,6,1,1,41,3.195,0,0,0,8,0,49,SIDERIS P
CVEN-303-501,12,6,1,0,0,19,3.578,0,0,0,0,0,19,GHARAIBEH N
CVEN-303-502,1,12,5,0,0,18,2.777,0,0,0,0,0,18,GHARAIBEH N
CVEN-303-503,9,8,5,0,0,22,3.181,0,0,0,0,0,22,GHARAIBEH N
CVEN-303-504,10,5,4,0,0,19,3.315,0,0,0,0,0,19,GHARAIBEH N
CVEN-303-505,11,6,5,0,0,22,3.272,0,0,0,0,0,22,CHINN T
CVEN-303-506,8,7,2,0,1,18,3.166,0,0,0,0,0,18,CHINN T
CVEN-303-507,8,10,4,0,0,22,3.181,0,0,0,0,0,22,CHINN T
CVEN-303-508,4,9,2,0,0,15,3.133,0,0,0,1,0,16,CHINN T
CVEN-305-501,27,30,26,2,0,85,2.964,0,0,0,0,0,85,CHA M
CVEN-305-502,23,48,20,3,0,94,2.968,0,0,0,2,0,96,COPE D
CVEN-305-503,21,34,19,2,2,78,2.897,0,0,0,2,0,80,BRACKIN M
CVEN-305-504,30,28,17,1,0,76,3.144,0,0,0,2,0,78,NOSHADRAVAN A
CVEN-305-505,17,42,18,0,1,78,2.948,0,0,0,2,0,80,SHAFII I
CVEN-305-506,19,22,17,3,3,64,2.796,0,0,0,3,0,67,NOBAKHT M
CVEN-305-507,32,38,20,4,1,95,3.010,0,0,0,2,0,97,HOGAN H
CVEN-305-508,11,20,6,0,0,37,3.135,1,0,0,1,0,39,LOWERY L
CVEN-306-501,20,37,8,0,0,65,3.184,0,0,0,0,0,65,LITTLE D
CVEN-306-502,36,36,2,0,0,74,3.459,0,0,0,0,0,74,BIRGISSON B
CVEN-307-501,23,42,11,5,2,83,2.951,0,0,0,3,0,86,HAWKINS G
CVEN-307-502,11,11,7,1,0,30,3.066,0,0,0,1,0,31,BURRIS M
CVEN-311-501,9,17,4,2,0,32,3.031,0,0,0,0,0,32,MILLER G
CVEN-311-502,26,40,20,2,2,90,2.955,0,0,0,2,0,92,KANTA L
CVEN-315-501,12,3,1,0,0,16,3.687,0,0,0,0,0,16,BRACCI J
CVEN-315-502,10,6,0,0,0,16,3.625,0,0,0,0,0,16,BRACCI J
CVEN-322-500,18,31,22,0,0,71,2.943,0,0,0,0,0,71,QUADRIFOGLIO L
CVEN-339-501,32,45,21,0,0,98,3.112,0,0,0,0,0,98,LONDON M
CVEN-342-501,11,7,0,0,0,18,3.611,0,0,0,1,0,19,ZOLLINGER D
CVEN-342-502,7,11,2,0,0,20,3.250,0,0,0,0,0,20,ZOLLINGER D
CVEN-342-503,12,8,0,0,0,20,3.600,0,0,0,0,0,20,ZOLLINGER D
CVEN-342-504,12,8,0,0,0,20,3.600,0,0,0,0,0,20,MARTIN A
CVEN-342-505,11,7,2,0,0,20,3.450,0,0,0,0,0,20,MARTIN A
CVEN-342-506,13,7,0,0,0,20,3.650,0,0,0,0,0,20,MARTIN A
CVEN-345-501,5,15,26,6,5,57,2.157,0,0,0,7,0,64,BARROSO L
CVEN-345-502,6,18,19,2,1,46,2.565,0,0,0,10,0,56,BIRELY A
CVEN-349-501,22,30,12,0,0,64,3.156,0,0,0,4,0,68,WALEWSKI J
CVEN-349-502,23,8,1,0,0,32,3.687,0,0,0,0,0,32,MOSTAFAVI A
CVEN-363-501,9,48,13,0,0,70,2.942,0,0,0,0,0,70,NOSHADRAVAN A
CVEN-363-502,24,35,8,0,1,68,3.191,0,0,0,0,0,68,KOLIOU M
CVEN-365-501,8,5,2,0,0,15,3.400,0,0,0,0,0,15,MEDINA CETINA Z
CVEN-365-502,5,8,3,0,0,16,3.125,0,0,0,0,0,16,MEDINA CETINA Z
CVEN-365-503,5,6,4,3,0,18,2.722,0,0,0,0,0,18,MEDINA CETINA Z
CVEN-365-504,11,3,3,0,0,17,3.470,0,0,0,0,0,17,BRIAUD J
CVEN-365-505,15,3,0,0,0,18,3.833,0,0,0,0,0,18,BRIAUD J
CVEN-365-506,17,1,0,0,0,18,3.944,0,0,0,0,0,18,BRIAUD J
CVEN-365-507,13,4,0,1,0,18,3.611,0,0,0,0,0,18,BRIAUD J
CVEN-400-501,24,14,2,0,0,40,3.550,0,0,0,0,0,40,PITTMAN L
CVEN-400-502,15,22,0,0,0,37,3.405,0,0,0,0,0,37,PITTMAN L
CVEN-400-503,15,18,0,0,0,33,3.454,0,0,0,0,0,33,ROGERS A
CVEN-406-500,19,11,2,0,0,32,3.531,0,0,0,0,0,32,CHU K
CVEN-413-500,8,13,3,0,0,24,3.208,0,0,0,0,0,24,MA X
CVEN-418-500,8,6,0,0,0,14,3.571,0,0,0,0,0,14,ZOLLINGER D
CVEN-423-500,9,4,3,0,0,16,3.375,0,0,0,0,0,16,OLIVERA F
CVEN-424-901,16,0,0,0,0,16,4.000,0,0,0,0,0,16,ENGLAND P
CVEN-424-902,17,1,0,0,0,18,3.944,0,0,0,0,0,18,ENGLAND P
CVEN-424-903,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ENGLAND P
CVEN-424-904,11,0,0,0,0,11,4.000,0,0,0,0,0,11,SCARFUTO J
CVEN-424-905,12,1,0,0,0,13,3.923,0,0,0,0,0,13,SCARFUTO J
CVEN-424-906,10,1,0,0,0,11,3.909,0,0,0,0,0,11,SCARFUTO J
CVEN-444-502,8,21,10,2,2,43,2.720,0,0,0,4,0,47,HUESTE M
CVEN-444-503,5,29,10,0,1,45,2.822,0,0,0,0,0,45,BIRELY A
CVEN-445-500,11,13,4,0,0,28,3.250,0,0,0,1,0,29,JONES H
CVEN-446-501,8,15,6,0,3,32,2.781,0,0,0,3,0,35,KEATING P
CVEN-446-502,13,18,8,0,0,39,3.128,0,0,0,2,0,41,LOWERY L
CVEN-446-503,12,21,7,0,0,40,3.125,0,0,0,1,0,41,LOWERY L
CVEN-455-500,30,8,4,0,0,42,3.619,0,1,0,0,0,43,OLIVERA F
CVEN-456-500,5,5,0,0,0,10,3.500,0,0,0,0,0,10,LORD D
CVEN-458-500,11,23,8,0,0,42,3.071,0,0,0,0,0,42,BRUMBELOW J
CVEN-473-500,10,14,0,0,0,24,3.416,0,0,0,0,0,24,WOLF C
CVEN-483-500,24,0,0,0,0,24,4.000,0,0,0,0,0,24,BRACCI J
CVEN-602-600,12,2,0,0,0,14,3.857,0,0,0,0,0,14,GAO H
CVEN-604-600,5,5,1,0,0,11,3.363,0,0,0,0,0,11,CHELLAM S
CVEN-612-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,ZOLLINGER D
CVEN-615-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,LITTLE D
CVEN-618-600,10,5,0,0,0,15,3.666,1,0,0,0,0,16,ZHANG Y
CVEN-621-600,13,11,0,0,0,24,3.541,1,0,0,0,0,25,HUESTE M
CVEN-623-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,LYTTON R
CVEN-625-600,9,1,0,0,1,11,3.545,1,0,0,0,0,12,HAWKINS G
CVEN-632-600,10,6,0,0,0,16,3.625,0,0,0,0,0,16,BURRIS M
CVEN-639-600,27,0,0,0,0,27,4.000,4,0,0,0,0,31,WALEWSKI J
CVEN-644-600,31,4,0,0,0,35,3.885,0,0,0,0,0,35,DAMNJANOVIC I
CVEN-646-600,19,2,0,0,0,21,3.904,0,0,0,0,0,21,LYTTON R
CVEN-650-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,MEDINA CETINA Z
CVEN-652-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,CHA M
CVEN-658-600,11,3,0,0,0,14,3.785,0,0,0,0,0,14,OLIVERA F
CVEN-659-600,23,19,0,0,0,42,3.547,0,0,0,0,0,42,YARNOLD M
CVEN-665-600,11,7,1,0,0,19,3.526,0,0,0,2,0,21,WURBS R
CVEN-667-600,23,0,0,1,0,24,3.875,0,0,0,0,0,24,AUBENY C
CVEN-673-600,14,2,0,0,0,16,3.875,0,0,0,0,0,16,SANCHEZ CASTILLA M
CVEN-674-600,11,7,0,0,0,18,3.611,0,0,0,0,0,18,MILLER G
CVEN-686-600,7,7,0,0,0,14,3.500,0,0,0,0,0,14,NIEDZWECKI J
CVEN-687-600,24,12,1,0,0,37,3.621,0,0,0,1,0,38,AUBENY C
CVEN-689-600,16,7,0,0,0,23,3.695,0,0,0,0,0,23,PAAL S
CVEN-710-600,33,1,0,0,0,34,3.970,0,0,0,0,0,34,DAMNJANOVIC I
CVEN-750-600,12,4,3,0,0,19,3.473,0,0,0,0,0,19,BARROSO L
CVEN-752-600,11,3,0,0,0,14,3.785,1,0,0,0,0,15,HURLEBAUS S
CVEN-754-600,15,14,1,0,0,30,3.466,0,0,0,0,0,30,MANDER J
CVEN-766-600,9,1,0,0,0,10,3.900,0,0,0,0,0,10,LORD D
ENGR-111-501,3,10,1,1,0,15,3.000,0,0,0,1,0,16,ELMS R
ENGR-111-502,2,7,6,0,0,15,2.733,0,0,0,0,0,15,ELMS R
ENGR-111-503,6,9,0,1,0,16,3.250,0,0,0,0,0,16,ELMS R
ENGR-111-504,7,8,0,1,1,17,3.117,0,0,0,0,0,17,ELMS R
ENGR-111-505,11,4,1,0,0,16,3.625,0,0,0,0,0,16,ELMS R
ENGR-111-506,7,5,1,2,0,15,3.133,0,0,0,1,0,16,ELMS R
ENGR-111-507,9,3,3,1,0,16,3.250,1,0,0,0,0,17,ELMS R
ENGR-111-508,8,3,5,0,0,16,3.187,0,0,0,1,0,17,ELMS R
ENGR-111-509,6,9,1,0,0,16,3.312,0,0,0,0,0,16,ELMS R
ENGR-111-510,7,7,0,0,0,14,3.500,0,0,0,2,0,16,ELMS R
ENGR-111-511,8,5,2,0,1,16,3.187,0,0,0,0,0,16,ELMS R
ENGR-111-512,7,2,2,0,1,12,3.166,0,0,0,2,0,14,ELMS R
ENGR-111-513,6,6,1,1,0,14,3.214,0,0,0,1,0,15,WICKLIFF T
ENGR-111-514,10,2,2,0,0,14,3.571,0,0,0,2,0,16,WICKLIFF T
ENGR-111-515,8,6,1,1,1,17,3.117,0,0,0,0,0,17,WICKLIFF T
ENGR-111-516,5,7,2,0,1,15,3.000,0,0,0,0,0,15,WICKLIFF T
ENGR-111-517,5,6,2,1,1,15,2.866,0,0,0,1,0,16,WICKLIFF T
ENGR-111-518,5,8,0,1,0,14,3.214,0,0,0,1,0,15,WICKLIFF T
ENGR-111-519,12,26,12,7,5,62,2.532,0,0,0,8,0,70,SHAW S
ENGR-111-520,7,11,6,1,15,40,1.850,0,0,0,10,0,50,HAMILTON P
ENGR-112-201,29,18,4,1,0,52,3.442,1,0,0,1,0,54,MILLER S
ENGR-112-202,36,36,2,0,0,74,3.459,0,0,0,1,0,75,CAHILL A
ENGR-112-203,61,6,0,0,0,67,3.910,0,0,0,0,0,67,FULLERTON T
ENGR-112-204,36,19,0,0,0,55,3.654,0,0,0,1,0,56,GODWIN A
ENGR-112-205,32,10,2,0,0,44,3.681,0,0,0,0,0,44,GODWIN A
ENGR-112-206,35,17,4,1,0,57,3.508,0,0,0,0,0,57,POWELL M
ENGR-112-207,11,12,5,2,0,30,3.066,0,0,0,0,0,30,HOLTZAPPLE M
ENGR-112-208,41,12,1,1,0,55,3.690,0,0,0,1,0,56,ELMS R
ENGR-112-210,35,17,3,1,0,56,3.535,0,0,0,0,0,56,FULLERTON T
ENGR-112-212,32,20,4,0,0,56,3.500,0,0,0,0,0,56,GRAVES G
ENGR-112-213,48,15,2,0,0,65,3.707,0,0,0,0,0,65,GODWIN A
ENGR-112-214,25,20,0,0,0,45,3.555,0,0,0,1,0,46,VADDIRAJU S
