Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
MSCI-609-305,9,0,0,0,0,9,4.000,0,0,0,0,0,9,WILSON E
MSCI-609-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,WILSON E
MSCI-689-600,9,2,0,0,0,11,3.818,0,0,0,0,0,11,BANKAITIS V
MSCI-689-601,10,0,0,0,0,10,4.000,0,0,0,0,0,10,HUSTON D
DEPARTMENT TOTAL:,34,2,0,0,0,36,3.911,0,0,0,0,0,36,
COLLEGE TOTAL:,34,2,0,0,0,36,3.911,0,0,0,0,0,36,
