Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
LAND-101-500,46,13,2,2,2,65,3.523,0,0,0,0,0,65,LEE C
LAND-101-700,3,1,1,0,0,5,3.400,0,0,0,1,0,6,NDUBISI F
LAND-111-501,3,12,3,0,0,18,3.000,0,0,0,0,0,18,HUANG C
LAND-111-502,5,7,4,0,1,17,2.882,0,0,0,1,0,18,REID R
LAND-211-501,9,10,0,0,0,19,3.473,0,0,0,2,0,21,HUANG C
LAND-231-501,2,5,9,2,1,19,2.263,0,0,0,3,0,22,WINSLOW W
LAND-240-500,43,18,6,1,0,68,3.514,0,0,0,0,0,68,NEWMAN G
LAND-240-501,37,11,12,1,0,61,3.377,0,0,0,1,0,62,NEWMAN G
LAND-240-700,127,33,7,5,0,172,3.639,0,0,0,2,0,174,NEWMAN G
LAND-301-900,4,17,1,0,0,22,3.136,0,0,0,0,0,22,WINSLOW J
LAND-311-501,8,6,0,0,0,14,3.571,0,0,0,0,0,14,LI D
LAND-311-502,5,3,0,0,0,8,3.625,0,0,0,0,0,8,LEE R
LAND-494-550,18,0,1,0,0,19,3.894,0,0,0,0,0,19,HURST K
LAND-494-551,5,0,0,0,0,5,4.000,0,0,0,0,0,5,HURST K
LAND-601-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,REN D
LAND-612-600,2,4,0,0,0,6,3.333,1,0,0,0,0,7,WINSLOW W
LAND-620-600,6,1,1,0,0,8,3.625,0,0,0,0,0,8,DVORAK B
LAND-630-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,NEWMAN G
LAND-645-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,RISING H
LAND-655-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,REID R
LDEV-663-600,7,7,0,0,0,14,3.500,0,0,0,0,0,14,EARLY T
LDEV-664-601,25,28,3,0,0,56,3.392,0,0,0,0,0,56,PETERSON J
LDEV-667-601,29,17,1,0,0,47,3.595,0,0,0,0,0,47,JOURDAN D
LDEV-669-600,20,19,1,0,0,40,3.475,0,0,0,0,0,40,EARLY T
LDEV-685-601,12,0,0,0,0,12,4.000,0,0,0,0,0,12,EARLY T
LDEV-687-600,19,9,0,0,0,28,3.678,0,0,0,0,0,28,NOH Y
LDEV-688-600,13,0,0,0,0,13,4.000,0,0,0,0,0,13,EARLY T
PLAN-604-600,27,4,1,0,0,32,3.812,1,0,0,0,0,33,ROSENHEIM N
PLAN-610-600,28,2,0,0,0,30,3.933,0,0,0,0,0,30,WEI L
PLAN-612-600,5,4,0,1,0,10,3.300,0,0,0,0,0,10,LASLEY P
PLAN-624-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,KIM Y
PLAN-624-700,6,1,0,0,0,7,3.857,0,0,0,0,0,7,NOH Y
PLAN-625-600,9,1,0,0,0,10,3.900,1,0,0,2,0,13,WUNNEBURGER D
PLAN-625-700,5,1,0,0,0,6,3.833,0,0,0,0,0,6,WUNNEBURGER D
PLAN-647-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,MEYER M
PLAN-661-600,18,1,1,0,0,20,3.850,0,0,0,0,0,20,GOLBABAI J
PLAN-664-600,33,0,0,0,0,33,4.000,0,0,0,0,0,33,ROBERTS A
PLAN-665-600,17,3,0,0,0,20,3.850,0,0,0,0,0,20,YU S
URPN-201-500,27,12,3,2,1,45,3.377,1,0,0,1,0,47,NOH Y
