Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BMEN-207-500,35,14,4,1,2,56,3.410,0,0,0,1,0,57,APPLEGATE B
BMEN-207-501,45,11,2,0,1,59,3.677,0,0,0,1,0,60,APPLEGATE B
BMEN-305-502,15,5,2,0,0,22,3.590,0,0,0,0,0,22,AGGAS J
BMEN-305-503,18,5,0,0,1,24,3.625,0,0,0,0,0,24,AGGAS J
BMEN-305-504,16,8,0,0,0,24,3.666,0,0,0,0,0,24,AGGAS J
BMEN-305-505,21,3,0,0,0,24,3.875,0,0,0,0,0,24,AGGAS J
BMEN-305-509,18,5,1,0,0,24,3.708,0,0,0,0,0,24,AGGAS J
BMEN-305-510,17,4,0,0,0,21,3.809,0,0,0,0,0,21,AGGAS J
BMEN-321-200,5,0,0,0,0,5,4.000,0,0,0,0,0,5,PEAK C
BMEN-321-500,29,22,3,3,0,57,3.350,0,0,0,2,0,59,PEAK C
BMEN-321-501,48,21,9,0,0,78,3.500,0,0,0,0,0,78,KELLER B
BMEN-341-500,12,49,8,2,0,71,3.000,0,0,0,0,0,71,JAIN A
BMEN-343-200,4,3,0,0,0,7,3.571,0,0,0,0,0,7,GRUNLAN M
BMEN-343-500,25,24,13,6,1,69,2.956,0,0,0,0,0,69,GRUNLAN M
BMEN-343-501,29,25,11,4,1,70,3.100,0,0,0,0,0,70,GRUNLAN M
BMEN-350-201,2,3,0,0,0,5,3.400,0,0,0,0,0,5,YEH A
BMEN-350-500,22,23,3,4,4,56,2.929,0,0,0,6,0,62,YEH A
BMEN-350-501,11,30,8,0,0,49,3.061,0,0,0,10,0,59,YEH A
BMEN-361-500,18,24,21,4,0,67,2.835,0,0,0,2,0,69,HWANG W
BMEN-404-500,21,2,0,0,0,23,3.913,0,0,0,0,0,23,KELLER B
BMEN-422-501,9,3,1,0,0,13,3.615,0,0,0,0,0,13,GIBBS H
BMEN-428-500,8,2,0,0,0,10,3.800,0,0,0,0,0,10,JAFARI R
BMEN-428-501,2,6,1,0,0,9,3.111,0,0,0,0,0,9,JAFARI R
BMEN-428-502,6,5,1,0,0,12,3.416,0,0,0,0,0,12,JAFARI R
BMEN-428-503,3,1,1,0,0,5,3.400,0,0,0,0,0,5,JAFARI R
BMEN-452-500,33,25,0,2,0,60,3.483,0,0,0,1,0,61,BISHOP C
BMEN-453-500,38,0,0,0,0,38,4.000,0,0,0,0,0,38,BREWER M
BMEN-453-501,26,2,0,0,0,28,3.928,0,0,0,0,0,28,BREWER M
BMEN-453-502,36,2,0,0,0,38,3.947,0,0,0,0,0,38,BREWER M
BMEN-453-503,22,2,0,0,0,24,3.916,0,0,0,0,0,24,BREWER M
BMEN-463-500,23,0,0,0,0,23,4.000,0,0,0,0,0,23,CRISCIONE J
BMEN-465-500,7,7,0,0,0,14,3.500,0,0,0,0,0,14,BISWAS S
BMEN-465-501,15,5,0,0,0,20,3.750,0,0,0,0,0,20,BISWAS S
BMEN-465-502,18,2,0,0,0,20,3.900,0,0,0,0,0,20,BISWAS S
BMEN-465-503,10,6,0,0,0,16,3.625,0,0,0,0,0,16,BISWAS S
BMEN-465-504,9,7,0,0,0,16,3.562,0,0,0,0,0,16,BISWAS S
BMEN-465-505,14,2,0,0,0,16,3.875,0,0,0,0,0,16,BISWAS S
BMEN-465-506,15,1,0,0,0,16,3.937,0,0,0,0,0,16,BISWAS S
BMEN-465-507,13,3,0,0,0,16,3.812,0,0,0,0,0,16,BISWAS S
BMEN-468-500,66,6,0,0,0,72,3.916,0,0,0,0,0,72,CRISCIONE J
BMEN-482-500,24,0,0,0,1,25,3.840,0,0,0,0,0,25,PEAK C
BMEN-485-516,7,0,1,0,0,8,3.750,0,0,0,0,0,8,BREWER M
BMEN-487-500,9,20,4,0,0,33,3.151,0,0,0,1,0,34,ALGE D
BMEN-604-600,22,1,0,0,0,23,3.956,0,0,0,0,0,23,KELLER B
BMEN-622-601,5,0,0,0,0,5,4.000,0,0,0,0,0,5,GIBBS H
BMEN-628-602,4,1,0,0,0,5,3.800,0,0,0,0,0,5,JAFARI R
BMEN-628-603,3,3,0,0,0,6,3.500,0,0,0,0,0,6,JAFARI R
BMEN-637-600,38,0,0,0,0,38,4.000,0,0,0,0,0,38,JESSEN S
BMEN-643-600,18,4,0,0,0,22,3.818,0,0,0,0,0,22,HARIDAS B
BMEN-663-600,25,0,0,0,0,25,4.000,0,0,0,0,0,25,CRISCIONE J
BMEN-682-600,20,2,0,0,0,22,3.909,0,0,0,0,0,22,PEAK C
BMEN-687-600,7,6,2,0,0,15,3.333,0,0,0,1,0,16,ALGE D
BIOT-635-600,11,12,1,0,0,24,3.416,0,0,0,0,0,24,UGAZ V
BIOT-645-600,13,0,0,0,0,13,4.000,0,0,0,0,0,13,YOUNG C
BIOT-645-601,12,0,0,0,0,12,4.000,0,0,0,0,0,12,YOUNG C
BIOT-689-601,18,6,0,0,0,24,3.750,0,0,0,0,0,24,UGAZ V
CHEN-204-202,7,13,1,0,0,21,3.285,0,0,0,0,0,21,VADDIRAJU S
CHEN-204-502,15,16,19,2,0,52,2.846,0,0,0,5,0,57,VADDIRAJU S
CHEN-205-500,0,12,13,1,0,26,2.423,0,0,0,0,0,26,HOLTZAPPLE M
CHEN-304-200,15,11,1,0,0,27,3.518,0,0,0,0,0,27,UGAZ V
CHEN-304-500,8,43,11,1,0,63,2.920,0,0,0,1,0,64,UGAZ V
CHEN-304-501,35,40,13,0,0,88,3.250,1,0,0,0,0,89,AKBULUT M
CHEN-304-502,11,15,1,0,2,29,3.137,0,0,0,1,0,30,CHENG Z
CHEN-320-201,26,6,0,0,0,32,3.812,0,0,0,0,0,32,GREEN M
CHEN-320-501,23,31,10,0,3,67,3.059,0,0,0,0,0,67,GREEN M
CHEN-320-502,32,60,5,1,0,98,3.255,1,0,0,0,0,99,WU H
CHEN-322-500,6,35,50,5,0,96,2.437,1,0,0,0,0,97,VADDIRAJU S
CHEN-322-501,17,27,8,1,0,53,3.132,0,0,0,11,0,64,RADOVIC M
CHEN-323-500,10,10,10,3,1,34,2.735,0,0,0,1,0,35,LELE P
CHEN-324-500,27,39,17,2,1,86,3.034,0,0,0,0,0,86,ELABD Y
CHEN-354-500,13,19,17,0,0,49,2.918,0,0,0,4,0,53,LUTKENHAUS J
CHEN-354-501,22,44,27,2,0,95,2.905,1,0,0,3,0,99,HOLTZAPPLE M
CHEN-354-502,13,36,8,1,0,58,3.051,0,0,0,0,0,58,HOLTZAPPLE M
CHEN-364-500,18,45,18,2,0,83,2.951,0,0,0,0,0,83,WILHITE B
CHEN-364-501,29,36,5,0,0,70,3.342,0,0,0,1,0,71,SUN Q
CHEN-382-500,27,26,9,0,0,62,3.290,0,0,0,4,0,66,HILALY A
CHEN-422-500,3,7,1,0,0,11,3.181,0,0,0,0,0,11,MOREIRA R
CHEN-425-501,77,17,4,0,0,98,3.744,0,0,0,0,0,98,SENGUPTA D
CHEN-425-502,34,33,2,0,0,69,3.463,0,0,0,0,0,69,HASAN M
CHEN-426-500,44,0,0,0,0,44,4.000,0,0,0,0,0,44,EL-HALWAGI M
CHEN-426-501,27,0,0,0,0,27,4.000,0,0,0,0,0,27,EL-HALWAGI M
CHEN-430-500,17,13,0,0,0,30,3.566,0,0,0,1,0,31,ROGERS W
CHEN-432-500,18,2,0,0,0,20,3.900,0,0,0,0,0,20,ISDALE C
CHEN-432-501,14,3,0,0,0,17,3.823,0,0,0,0,0,17,ISDALE C
CHEN-432-502,16,0,0,0,0,16,4.000,0,0,0,0,0,16,ISDALE C
CHEN-432-503,17,2,0,0,0,19,3.894,0,0,0,0,0,19,BLIZZARD G
CHEN-432-504,16,1,0,0,0,17,3.941,0,0,0,0,0,17,BLIZZARD G
CHEN-432-505,19,0,0,0,0,19,4.000,0,0,0,0,0,19,BLIZZARD G
CHEN-432-506,5,0,0,0,0,5,4.000,0,0,0,0,0,5,SHAHRASHOOB Z
CHEN-432-507,13,0,0,0,0,13,4.000,0,0,0,0,0,13,SHAHRASHOOB Z
CHEN-432-508,20,0,0,0,0,20,4.000,0,0,0,0,0,20,SHAHRASHOOB Z
CHEN-432-509,13,0,0,0,0,13,4.000,0,0,0,0,0,13,SHAHRASHOOB Z
CHEN-433-901,18,2,0,0,0,20,3.900,0,0,0,0,0,20,WHITE J
CHEN-433-902,9,2,0,0,0,11,3.818,0,0,0,0,0,11,ISDALE C
CHEN-433-903,19,0,0,0,0,19,4.000,0,0,0,1,0,20,WHITE J
CHEN-433-904,15,5,0,0,0,20,3.750,0,0,0,0,0,20,WHITE J
CHEN-455-500,17,18,3,0,0,38,3.368,0,0,0,1,0,39,MASHUGA C
CHEN-455-501,15,7,0,0,0,22,3.681,0,0,0,0,0,22,CHENG Z
CHEN-461-500,21,29,15,0,0,65,3.092,0,0,0,1,0,66,KRAVARIS C
CHEN-461-501,36,43,15,2,0,96,3.177,0,0,0,3,0,99,KWON J
CHEN-461-502,1,2,6,0,0,9,2.444,0,0,0,2,0,11,KRAVARIS C
CHEN-469-500,6,0,0,0,0,6,4.000,0,0,0,1,0,7,WILHITE B
CHEN-471-500,22,2,0,0,0,24,3.916,0,0,0,0,0,24,KAO K
CHEN-481-501,24,0,0,0,0,24,4.000,0,0,0,0,0,24,WILHITE B
CHEN-481-502,24,0,0,0,0,24,4.000,0,0,0,0,0,24,KARIM M
CHEN-481-503,22,0,0,0,0,22,4.000,0,0,0,0,0,22,AKBULUT M
CHEN-481-517,19,0,0,0,0,19,4.000,0,0,0,0,0,19,KAO K
CHEN-491-220,7,0,0,0,0,7,4.000,0,1,0,0,0,8,HOLTZAPPLE M
CHEN-491-505,6,0,0,0,0,6,4.000,0,1,0,1,0,8,TAMAMIS P
CHEN-491-520,8,0,0,0,0,8,4.000,0,0,0,0,0,8,HOLTZAPPLE M
CHEN-601-600,40,0,0,0,0,40,4.000,0,0,0,0,0,40,WHITE J
CHEN-604-600,36,7,0,1,0,44,3.772,0,0,0,0,0,44,WU H
CHEN-651-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,KAO K
CHEN-655-602,8,2,1,0,0,11,3.636,0,0,0,0,0,11,MASHUGA C
SENG-310-500,33,36,2,0,0,71,3.436,0,0,0,2,0,73,QUDDUS N
SENG-321-500,17,22,6,1,0,46,3.195,0,0,0,1,0,47,TAMIM M
SENG-422-500,6,2,0,0,0,8,3.750,0,0,0,0,0,8,MOATS J
SENG-430-500,11,6,2,0,0,19,3.473,0,0,0,1,0,20,ROGERS W
SENG-455-500,2,3,3,0,0,8,2.875,0,0,0,1,0,9,MASHUGA C
DEPARTMENT TOTAL:,1212,848,304,25,7,2396,3.299,4,2,0,47,0,2449,
CVEN-207-501,88,10,1,0,0,99,3.878,0,0,0,0,0,99,APPLETON R
CVEN-207-503,93,4,2,0,0,99,3.919,0,0,0,1,0,100,AUTENRIETH R
CVEN-221-501,12,26,23,2,1,64,2.718,0,0,0,5,0,69,MERCIER R
CVEN-221-502,16,36,17,3,0,72,2.902,0,0,0,5,0,77,BRACKIN M
CVEN-221-503,4,20,8,4,0,36,2.666,0,0,0,0,0,36,MERCIER R
CVEN-250-501,10,14,1,0,0,25,3.360,0,0,0,1,0,26,HUTCHINSON R
CVEN-250-502,14,9,5,1,2,31,3.032,0,0,0,1,0,32,HUTCHINSON R
CVEN-250-503,27,10,1,0,0,38,3.684,0,0,0,1,0,39,OTEY J
CVEN-250-504,31,4,1,0,0,36,3.833,0,0,0,0,0,36,OTEY J
CVEN-301-501,15,25,18,4,0,62,2.822,0,0,0,3,0,65,LONDON M
CVEN-301-502,14,23,19,0,0,56,2.910,0,0,0,1,0,57,MA X
CVEN-302-501,19,28,9,0,2,58,3.068,0,0,0,3,0,61,YING Q
CVEN-302-502,12,11,7,2,1,33,2.939,0,0,0,0,0,33,SIDERIS P
CVEN-303-501,7,4,4,0,1,16,3.000,0,0,0,0,0,16,CHINN T
CVEN-303-502,1,6,2,0,0,9,2.888,0,0,0,0,0,9,CHINN T
CVEN-303-503,2,5,2,0,0,9,3.000,0,0,0,0,0,9,CHINN T
CVEN-303-504,7,3,7,0,0,17,3.000,0,0,0,0,0,17,CHINN T
CVEN-303-505,6,6,0,0,0,12,3.500,0,0,0,0,0,12,HUTCHINSON R
CVEN-303-506,9,6,1,0,0,16,3.500,0,0,0,0,0,16,HUTCHINSON R
CVEN-303-507,3,5,0,0,0,8,3.375,0,0,0,0,0,8,HUTCHINSON R
CVEN-303-508,10,6,1,0,0,17,3.529,0,0,0,0,0,17,HUTCHINSON R
CVEN-305-501,23,12,3,1,0,39,3.461,0,0,0,0,0,39,ASKARIYEH M
CVEN-305-502,16,26,22,3,0,67,2.820,0,0,0,5,0,72,TEYMOURI M
CVEN-305-503,18,15,6,0,2,41,3.146,1,0,0,0,0,42,BENJAMIN C
CVEN-305-504,21,38,18,3,0,80,2.962,0,0,0,1,0,81,BIRGISSON B
CVEN-306-501,14,10,3,0,0,27,3.407,0,0,0,1,0,28,LITTLE D
CVEN-306-502,29,40,2,1,0,72,3.347,0,0,0,0,0,72,BIRGISSON B
CVEN-307-501,23,30,15,1,0,69,3.086,0,0,0,1,0,70,HAWKINS G
CVEN-307-502,10,34,13,0,1,58,2.896,0,0,0,3,0,61,BALKE K
CVEN-311-201,10,1,0,0,0,11,3.909,0,0,0,0,0,11,CHANG K
CVEN-311-502,24,12,4,0,2,42,3.333,0,0,0,2,0,44,OLIVERA F
CVEN-311-503,43,34,16,0,0,93,3.290,0,0,0,0,0,93,KAIHATU J
CVEN-322-501,21,27,14,5,2,69,2.869,0,0,0,0,0,69,QUADRIFOGLIO L
CVEN-322-502,33,37,11,2,1,84,3.178,0,0,0,3,0,87,QUADRIFOGLIO L
CVEN-339-501,20,40,27,0,0,87,2.919,0,0,0,2,0,89,LONDON M
CVEN-342-501,4,10,4,0,0,18,3.000,0,0,0,0,0,18,SAKHAEI FAR M
CVEN-342-502,3,14,2,0,0,19,3.052,0,0,0,0,0,19,SAKHAEI FAR M
CVEN-342-503,7,10,4,0,0,21,3.142,0,0,0,0,0,21,SAKHAEI FAR M
CVEN-342-504,1,4,4,0,0,9,2.666,0,0,0,0,0,9,SAKHAEI FAR M
CVEN-342-505,10,10,2,0,0,22,3.363,0,0,0,0,0,22,SAKHAEI FAR M
CVEN-343-501,3,6,1,0,0,10,3.200,0,0,0,0,0,10,ZOLLINGER D
CVEN-343-502,2,8,0,0,0,10,3.200,0,0,0,0,0,10,ZOLLINGER D
CVEN-345-501,27,41,24,0,0,92,3.032,0,0,0,1,0,93,LOWERY L
CVEN-345-502,28,28,33,0,0,89,2.943,0,0,0,2,0,91,LOWERY L
CVEN-345-503,9,16,7,0,0,32,3.062,1,0,0,0,0,33,LOWERY L
CVEN-345-550,1,4,5,0,0,10,2.600,0,0,0,0,0,10,PAREDES TOBAR L
CVEN-349-501,53,40,5,0,0,98,3.489,0,0,0,0,0,98,DAMNJANOVIC I
CVEN-363-501,29,43,3,0,0,75,3.346,0,0,0,0,0,75,PAAL S
CVEN-363-503,31,33,6,0,0,70,3.357,0,0,0,1,0,71,PAAL S
CVEN-365-501,7,7,3,0,0,17,3.235,0,0,0,0,0,17,CHA M
CVEN-365-502,6,7,5,0,0,18,3.055,0,0,0,0,0,18,CHA M
CVEN-365-503,3,2,6,2,0,13,2.461,0,0,0,0,0,13,CHA M
CVEN-365-504,9,4,4,1,0,18,3.166,0,0,0,0,0,18,SANCHEZ CASTILLA M
CVEN-365-505,7,8,2,0,0,17,3.294,0,0,0,0,0,17,SANCHEZ CASTILLA M
CVEN-365-506,1,13,2,0,1,17,2.764,0,0,0,1,0,18,SANCHEZ CASTILLA M
CVEN-365-507,10,4,3,0,0,17,3.411,0,0,0,0,0,17,SANCHEZ CASTILLA M
CVEN-400-501,13,22,1,0,0,36,3.333,0,0,0,0,0,36,PITTMAN L
CVEN-400-502,15,8,0,0,0,23,3.652,0,0,0,0,0,23,ROGERS A
CVEN-402-500,6,19,7,0,0,32,2.968,0,0,0,0,0,32,CHELLAM S
CVEN-405-500,14,21,2,0,0,37,3.324,0,0,0,0,0,37,WALEWSKI J
CVEN-423-500,16,5,3,0,0,24,3.541,0,0,0,1,0,25,OLIVERA F
CVEN-424-901,21,1,0,0,0,22,3.954,0,0,0,0,0,22,SCARFUTO J
CVEN-424-902,22,0,0,0,0,22,4.000,0,0,0,0,0,22,SCARFUTO J
CVEN-424-903,13,2,0,0,0,15,3.866,0,0,0,0,0,15,ENGLAND P
CVEN-424-904,13,2,0,0,0,15,3.866,0,0,0,0,0,15,ENGLAND P
CVEN-424-905,16,0,0,0,0,16,4.000,0,0,0,0,0,16,ENGLAND P
CVEN-444-501,10,13,5,1,0,29,3.103,0,0,0,0,0,29,MANDER J
CVEN-444-502,4,17,15,1,3,40,2.450,0,0,0,1,0,41,BARROSO L
CVEN-444-503,23,14,4,0,0,41,3.463,0,0,0,0,0,41,MANDER J
CVEN-445-500,13,3,3,0,0,19,3.526,0,0,0,0,0,19,BIRELY A
CVEN-446-501,8,22,11,1,0,42,2.880,0,0,0,1,0,43,BRACKIN M
CVEN-446-502,14,14,5,1,0,34,3.205,0,0,0,1,0,35,YARNOLD M
CVEN-450-501,14,0,0,0,0,14,4.000,0,0,0,1,0,15,HUTCHINSON R
CVEN-454-500,19,12,2,0,0,33,3.515,0,0,0,0,0,33,BURRIS M
CVEN-457-500,6,6,4,0,0,16,3.125,0,0,0,0,0,16,HAWKINS G
CVEN-462-501,18,16,1,0,0,35,3.485,0,0,0,0,0,35,MILLER G
CVEN-463-500,11,22,7,0,0,40,3.100,0,0,0,0,0,40,WURBS R
CVEN-473-500,7,17,1,0,0,25,3.240,0,0,0,0,0,25,WOLF C
CVEN-483-500,14,0,1,0,0,15,3.866,0,0,0,0,0,15,BRACCI J
CVEN-489-500,9,3,0,0,0,12,3.750,0,0,0,2,0,14,OTEY J
CVEN-601-600,2,7,0,0,0,9,3.222,0,0,0,0,0,9,CHU K
CVEN-613-600,13,1,0,0,0,14,3.928,0,0,0,0,0,14,LYTTON R
CVEN-614-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,LITTLE D
CVEN-617-600,9,9,0,0,0,18,3.500,0,0,0,0,0,18,LORD D
CVEN-619-600,5,4,1,0,0,10,3.400,0,0,0,0,0,10,CHELLAM S
CVEN-620-600,4,5,0,0,0,9,3.444,0,0,0,0,0,9,MA X
CVEN-622-602,5,0,0,0,0,5,4.000,0,0,0,0,0,5,ZOLLINGER D
CVEN-624-600,17,3,0,0,0,20,3.850,0,0,0,0,0,20,GHARAIBEH N
CVEN-627-600,17,4,0,0,0,21,3.809,0,0,0,0,0,21,GAO H
CVEN-628-600,11,6,0,0,0,17,3.647,0,0,0,0,0,17,WURBS R
CVEN-633-600,33,12,1,0,0,46,3.695,0,0,0,0,0,46,NOSHADRAVAN A
CVEN-635-600,11,4,0,0,0,15,3.733,0,0,0,0,0,15,LORD D
CVEN-638-600,23,0,0,0,0,23,4.000,0,0,0,0,0,23,WALEWSKI J
CVEN-645-600,16,5,1,0,0,22,3.681,0,0,0,0,0,22,BRIAUD J
CVEN-648-600,9,1,0,0,0,10,3.900,0,0,0,0,0,10,AUBENY C
CVEN-649-600,9,6,2,0,0,17,3.411,0,0,0,0,0,17,SANCHEZ CASTILLA M
CVEN-651-600,17,1,0,0,0,18,3.944,1,0,0,0,0,19,MEDINA CETINA Z
CVEN-653-600,5,9,0,0,0,14,3.357,0,0,0,0,0,14,MARTIN A
CVEN-654-600,5,6,0,0,0,11,3.454,0,0,0,0,0,11,FORD D
CVEN-656-600,16,10,0,0,0,26,3.615,0,0,0,0,0,26,KEATING P
CVEN-657-600,25,17,5,0,1,48,3.354,0,0,0,0,0,48,NIEDZWECKI J
CVEN-658-600,8,3,1,0,0,12,3.583,0,0,0,0,0,12,OLIVERA F
CVEN-662-600,13,1,0,0,0,14,3.928,0,0,0,0,0,14,HURLEBAUS S
CVEN-664-600,24,9,1,0,0,34,3.676,0,0,0,0,0,34,BRUMBELOW J
CVEN-668-600,18,9,0,0,0,27,3.666,0,0,0,0,0,27,MOSTAFAVI A
CVEN-671-600,33,15,0,0,0,48,3.687,0,0,0,0,0,48,HUESTE M
CVEN-672-600,15,5,0,0,0,20,3.750,0,0,0,0,0,20,WANG X
CVEN-675-601,20,0,0,0,0,20,4.000,1,0,0,0,0,21,CAHILL A
CVEN-679-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,CHANG K
CVEN-688-600,14,4,0,0,0,18,3.777,0,0,0,0,0,18,CHEN H
CVEN-689-600,10,1,0,0,0,11,3.909,0,0,0,0,0,11,OTEY J
CVEN-689-601,9,1,0,1,0,11,3.636,0,0,0,0,0,11,BRIAUD J
CVEN-696-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,HAWKINS G
CVEN-699-600,18,6,1,0,0,25,3.680,0,0,0,1,0,26,KOLIOU M
CVEN-717-600,12,7,3,0,0,22,3.409,0,0,0,0,0,22,FORD D
ENGR-102-020,18,17,8,2,3,48,2.937,0,0,0,1,0,49,AMINI N
