Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BMEN-608-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,MAITLAND K
BMEN-628-600,4,6,0,0,0,10,3.400,0,0,0,0,0,10,JAFARI R
BMEN-632-600,5,0,0,0,0,5,4.000,0,0,0,2,0,7,HWANG W
BMEN-637-600,31,0,0,0,0,31,4.000,0,0,0,0,0,31,JESSEN S
BMEN-642-600,7,0,0,0,0,7,4.000,0,0,0,1,0,8,PATRICK C
BMEN-661-600,19,1,0,0,0,20,3.950,0,0,0,0,0,20,CRISCIONE J
BMEN-682-600,20,2,1,0,0,23,3.826,0,0,0,0,0,23,MABBOTT S
BMEN-685-600,16,0,0,0,0,16,4.000,0,2,0,0,0,18,KAUNAS R
BMEN-687-600,14,3,0,0,0,17,3.823,0,0,0,0,0,17,GAHARWAR A
BMEN-689-600,27,0,0,0,0,27,4.000,0,0,0,0,0,27,HARIDAS B
BMEN-689-601,7,3,0,0,0,10,3.700,0,0,0,0,0,10,MAITLAND K
BIOT-635-600,9,4,0,0,0,13,3.692,0,0,0,1,0,14,WOODARD S
BIOT-645-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,YOUNG C
BIOT-645-601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,YOUNG C
CHEN-204-201,4,0,1,0,0,5,3.600,0,0,0,0,0,5,GAGNON Z
CHEN-204-501,38,35,9,4,2,88,3.170,0,0,0,6,0,94,GAGNON Z
CHEN-204-502,6,24,32,4,1,67,2.447,0,0,0,15,0,82,VADDIRAJU S
CHEN-204-503,7,18,14,4,2,45,2.533,0,0,0,2,0,47,WEATHERSTON J
CHEN-205-500,8,11,5,2,0,26,2.961,0,0,0,0,0,26,MULVIHILL C
CHEN-304-200,3,3,1,0,0,7,3.285,0,0,0,0,0,7,UGAZ V
CHEN-304-500,22,43,16,1,0,82,3.048,0,0,0,1,0,83,UGAZ V
CHEN-304-501,42,25,6,4,0,77,3.363,0,0,0,1,0,78,AKBULUT M
CHEN-304-502,6,11,4,1,0,22,3.000,0,0,0,1,0,23,ZHU X
CHEN-320-201,14,3,1,0,0,18,3.722,0,0,0,0,0,18,GREEN M
CHEN-320-501,32,35,10,0,2,79,3.202,0,0,0,1,0,80,GREEN M
CHEN-320-502,25,61,2,1,0,89,3.235,3,0,0,0,0,92,WU H
CHEN-322-201,3,3,0,0,0,6,3.500,0,0,0,0,0,6,TAMAMIS P
CHEN-322-500,6,54,34,1,1,96,2.656,0,0,0,1,0,97,SHAMBERGER P
CHEN-322-501,24,25,17,15,0,81,2.716,0,0,0,0,0,81,TAMAMIS P
CHEN-324-500,13,29,14,4,0,60,2.850,0,0,0,1,0,61,WILHITE B
CHEN-354-202,2,1,3,0,0,6,2.833,0,0,0,1,0,7,JEONG H
CHEN-354-500,6,10,11,7,3,37,2.243,0,0,0,5,0,42,HOLSTE J
CHEN-354-501,15,29,32,2,0,78,2.730,0,0,0,3,0,81,HOLTZAPPLE M
CHEN-354-502,11,32,26,5,1,75,2.626,0,0,0,3,0,78,JEONG H
CHEN-364-500,23,21,11,0,0,55,3.218,0,0,0,1,0,56,WANG Q
CHEN-364-501,7,7,7,3,0,24,2.750,0,0,0,1,0,25,KUO Y
CHEN-422-500,5,6,1,0,1,13,3.076,0,0,0,0,0,13,MOREIRA R
CHEN-425-501,34,54,9,0,0,97,3.257,0,0,0,1,0,98,HASAN M
CHEN-425-502,37,44,1,0,0,82,3.439,0,0,0,0,0,82,EL-HALWAGI M
CHEN-426-500,30,0,0,0,1,31,3.870,0,0,0,0,0,31,HILALY A
CHEN-426-501,42,3,0,0,0,45,3.933,0,0,0,0,0,45,BLIZZARD G
CHEN-430-500,17,7,1,0,0,25,3.640,0,0,0,0,1,26,UGAZ V
CHEN-432-900,20,0,0,0,0,20,4.000,0,0,0,0,0,20,ISDALE C
CHEN-432-901,19,0,0,0,0,19,4.000,0,0,0,0,0,19,ISDALE C
CHEN-432-902,20,0,0,0,0,20,4.000,0,0,0,0,0,20,ISDALE C
CHEN-432-903,17,1,0,0,0,18,3.944,0,0,0,0,0,18,ISDALE C
CHEN-432-904,19,1,0,0,0,20,3.950,0,0,0,0,0,20,WEATHERSTON J
CHEN-432-905,16,1,2,0,0,19,3.736,0,0,0,0,0,19,WEATHERSTON J
CHEN-432-906,6,2,1,0,0,9,3.555,0,0,0,0,0,9,SHAHRASHOOB Z
CHEN-432-907,10,6,1,0,0,17,3.529,0,0,0,0,0,17,SHAHRASHOOB Z
CHEN-432-908,19,1,0,0,0,20,3.950,0,0,0,0,0,20,SHAHRASHOOB Z
CHEN-432-909,19,0,1,0,0,20,3.900,0,0,0,0,0,20,SHAHRASHOOB Z
CHEN-433-901,12,4,0,0,0,16,3.750,0,0,0,0,0,16,WHITE J
CHEN-433-902,19,0,1,0,0,20,3.900,0,0,0,0,0,20,BLIZZARD G
CHEN-433-903,18,1,0,0,1,20,3.750,0,0,0,0,0,20,WHITE J
CHEN-433-904,12,1,0,0,0,13,3.923,0,0,0,0,0,13,WHITE J
