Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
COMM-203-510,7,15,0,1,0,23,3.217,0,0,0,0,0,23,ROWE S
COMM-203-511,4,14,3,2,0,23,2.869,0,0,0,1,0,24,ROWE S
COMM-203-512,8,8,7,0,0,23,3.043,0,0,0,2,0,25,ROWE S
COMM-203-513,5,11,3,4,0,23,2.739,0,0,0,0,0,23,HEATLY K
COMM-203-514,14,9,0,0,1,24,3.458,0,0,0,1,0,25,MUNSON D
COMM-203-515,7,17,1,0,0,25,3.240,0,0,0,0,0,25,HEATLY K
COMM-203-517,5,12,3,0,0,20,3.100,0,0,0,1,0,21,HEATLY K
COMM-203-518,7,10,2,1,0,20,3.150,0,0,0,1,0,21,HEATLY K
COMM-203-519,8,13,1,2,0,24,3.125,0,0,0,1,0,25,ROLD M
COMM-203-520,5,12,6,0,0,23,2.956,0,0,0,2,0,25,ASCHENBECK S
COMM-203-521,9,11,3,0,0,23,3.260,0,0,0,2,0,25,PARISH N
COMM-203-522,16,8,1,0,0,25,3.600,0,0,0,0,0,25,ROLD M
COMM-203-523,23,1,0,0,1,25,3.800,0,0,0,0,0,25,LOPEZ J
COMM-203-524,11,11,3,0,0,25,3.320,0,0,0,0,0,25,WILLIAMS C
COMM-203-525,20,4,0,0,0,24,3.833,0,0,0,1,0,25,BRADLEY N
COMM-203-527,13,8,3,0,0,24,3.416,0,0,0,1,0,25,SHELDON Z
COMM-203-528,7,12,4,1,1,25,2.920,0,0,0,0,0,25,ASCHENBECK S
COMM-203-529,3,13,4,1,1,22,2.727,0,0,0,3,0,25,MILLER L
COMM-203-530,5,13,3,1,1,23,2.869,0,0,0,1,0,24,LANDMARK S
COMM-203-532,7,11,2,0,2,22,2.954,0,0,0,3,0,25,ITO M
COMM-203-533,8,10,1,0,0,19,3.368,0,0,0,1,0,20,ITO M
COMM-203-534,7,11,3,0,3,24,2.791,0,0,0,1,0,25,ITO M
COMM-205-501,14,6,1,1,0,22,3.500,3,0,0,0,0,25,SONG X
COMM-205-502,9,12,2,1,0,24,3.208,1,0,0,0,0,25,COLGLAZIER K
COMM-205-503,15,6,2,0,0,23,3.565,0,0,0,2,0,25,COLGLAZIER K
COMM-205-504,18,6,0,0,0,24,3.750,0,0,0,1,0,25,GUAJARDO J
COMM-210-501,22,6,2,0,0,30,3.666,0,0,0,0,0,30,SHELDON Z
COMM-210-502,26,4,0,0,0,30,3.866,0,0,0,0,0,30,GALAL A
COMM-210-503,21,7,2,0,0,30,3.633,0,0,0,0,0,30,WU Q
COMM-210-504,9,16,2,0,0,27,3.259,0,0,0,0,0,27,ITO M
COMM-210-505,29,1,0,0,0,30,3.966,0,0,0,0,0,30,EVERETT B
COMM-215-501,12,13,0,0,0,25,3.480,0,0,0,0,0,25,YORK F
COMM-215-502,21,1,0,0,0,22,3.954,0,0,0,0,0,22,NADKARNI A
COMM-230-500,24,1,0,0,0,25,3.960,0,0,0,0,0,25,SONG X
COMM-230-501,23,0,0,0,0,23,4.000,0,0,0,1,0,24,GUAJARDO J
COMM-230-502,25,0,0,0,0,25,4.000,0,0,0,0,0,25,GUAJARDO J
COMM-230-503,24,1,0,0,0,25,3.960,0,0,0,0,0,25,LOPEZ J
