Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ACCT-612-602,6,13,0,0,0,19,3.315,0,0,0,0,0,19,LASSILA D
ACCT-620-661,45,7,0,0,0,52,3.865,0,0,0,0,0,52,KINNEY M
ACCT-621-600,18,5,0,0,0,23,3.782,0,0,0,0,0,23,MCELROY T
ACCT-621-604,12,8,0,0,0,20,3.600,0,0,0,0,0,20,MCELROY T
ACCT-621-605,15,9,0,0,0,24,3.625,0,0,0,0,0,24,MCELROY T
ACCT-622-600,8,8,3,0,0,19,3.263,0,0,0,0,0,19,WEAVER C
ACCT-622-601,10,7,0,0,0,17,3.588,0,0,0,0,0,17,WEAVER C
ACCT-624-600,24,0,0,0,0,24,4.000,0,0,0,0,0,24,SANDERS J
ACCT-625-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,SHAUB M
ACCT-628-601,22,18,1,0,0,41,3.512,0,0,0,3,0,44,SANDERS J
ACCT-628-602,24,16,2,0,0,42,3.523,1,0,0,2,0,45,SANDERS J
ACCT-628-603,29,13,0,0,0,42,3.690,0,0,0,1,0,43,SANDERS J
ACCT-640-699,12,11,17,0,0,40,2.875,0,0,0,2,0,42,FOSTER C
ACCT-640-700,3,5,5,0,0,13,2.846,0,0,0,2,0,15,FOSTER C
ACCT-647-603,22,0,0,0,0,22,4.000,0,0,0,1,0,23,WEAVER A
ACCT-647-604,9,16,1,0,0,26,3.307,0,0,0,0,0,26,TSE S
ACCT-647-605,12,17,1,0,0,30,3.366,0,0,0,0,0,30,TSE S
ACCT-648-601,8,22,5,0,0,35,3.085,0,0,0,0,0,35,WOLFE C
ACCT-648-602,10,18,4,0,0,32,3.187,0,0,0,0,0,32,WOLFE C
ACCT-648-603,5,22,1,0,1,29,3.034,0,0,0,2,0,31,WOLFE C
ACCT-650-600,42,0,0,0,0,42,4.000,0,0,0,0,0,42,HEAD M
ACCT-651-601,8,15,0,0,0,23,3.347,0,0,0,0,0,23,AHMED A
ACCT-651-602,9,9,1,0,0,19,3.421,0,0,0,0,0,19,AHMED A
ACCT-651-603,7,17,0,0,0,24,3.291,0,0,0,0,0,24,YUST C
ACCT-651-604,5,13,0,0,0,18,3.277,0,0,0,0,0,18,AHMED A
ACCT-651-605,8,14,3,0,0,25,3.200,0,0,0,0,0,25,AHMED A
ACCT-688-601,3,3,0,0,0,6,3.500,0,0,0,0,0,6,ROBINSON J
ACCT-689-600,17,0,0,0,0,17,4.000,0,0,0,0,0,17,SHARP N
ACCT-710-600,38,24,0,0,0,62,3.612,0,0,0,0,0,62,ALLEN N
BUAD-620-601,40,1,1,0,0,42,3.928,0,0,0,0,0,42,USERA D
BUAD-620-602,39,1,1,0,0,41,3.926,0,0,0,0,0,41,USERA D
BUAD-620-652,28,8,0,0,0,36,3.777,0,0,0,0,0,36,USERA D
BUAD-620-661,44,8,0,0,0,52,3.846,0,0,0,0,0,52,USERA D
BUAD-679-601,50,3,0,0,0,53,3.943,0,0,0,0,0,53,MARCANTONIO J
BUAD-679-651,34,0,0,0,0,34,4.000,0,0,0,0,0,34,HALE T
BUAD-679-652,28,0,0,0,0,28,4.000,0,0,0,0,0,28,HALE T
BUAD-679-700,23,0,0,1,0,24,3.875,0,0,0,0,0,24,HALE T
BUAD-679-701,24,0,0,0,0,24,4.000,0,0,0,0,0,24,HALE T
BUAD-689-601,23,0,0,0,0,23,4.000,1,0,0,0,0,24,ABBOTT J
BUAD-689-651,28,0,0,0,0,28,4.000,0,0,0,0,0,28,ABBOTT J
BUAD-693-601,52,0,1,0,0,53,3.962,0,0,0,0,0,53,MARCANTONIO J
BUAD-702-600,54,7,0,0,1,62,3.822,0,0,0,0,0,62,AUSTIN S
BUAD-705-600,36,23,2,0,0,61,3.557,0,0,0,0,1,62,ALEXANDER M
BUAD-720-600,60,2,0,0,0,62,3.967,0,0,0,0,0,62,HUGHES L
BUSN-101-501,19,2,0,0,0,21,3.904,0,0,0,0,0,21,JOHNSON R
BUSN-101-502,14,4,0,0,0,18,3.777,0,0,0,0,0,18,JOHNSON R
BUSN-101-503,18,1,0,0,0,19,3.947,0,0,0,0,0,19,JOHNSON R
BUSN-101-504,18,0,0,0,0,18,4.000,0,0,0,0,0,18,JOHNSON R
BUSN-101-505,14,5,0,0,0,19,3.736,0,0,0,0,0,19,JOHNSON R
BUSN-101-506,13,6,0,0,0,19,3.684,0,0,0,0,0,19,JOHNSON R
BUSN-101-507,19,1,0,0,0,20,3.950,0,0,0,0,0,20,JOHNSON R
BUSN-101-508,17,4,0,0,0,21,3.809,0,0,0,0,0,21,JOHNSON R
BUSN-101-509,12,5,0,0,0,17,3.705,0,0,0,1,0,18,JOHNSON R
BUSN-101-510,16,4,1,0,0,21,3.714,0,0,0,0,0,21,JOHNSON R
BUSN-101-511,20,1,0,0,0,21,3.952,0,0,0,0,0,21,JOHNSON R
BUSN-101-512,14,7,0,0,0,21,3.666,0,0,0,0,0,21,JOHNSON R
BUSN-101-516,15,4,1,0,0,20,3.700,0,0,0,1,0,21,JOHNSON R
BUSN-101-517,20,2,0,0,0,22,3.909,0,0,0,0,0,22,JOHNSON R
BUSN-101-518,17,3,0,0,0,20,3.850,0,0,0,0,0,20,JOHNSON R
BUSN-101-519,15,7,0,0,0,22,3.681,0,0,0,0,0,22,JOHNSON R
BUSN-101-520,17,4,0,0,0,21,3.809,0,0,0,0,0,21,JOHNSON R
BUSN-101-521,15,6,0,0,0,21,3.714,0,0,0,0,0,21,JOHNSON R
BUSN-101-522,14,6,0,1,0,21,3.571,0,0,0,0,0,21,JOHNSON R
BUSN-101-523,18,2,1,0,0,21,3.809,0,0,0,0,0,21,JOHNSON R
BUSN-101-524,18,2,1,0,0,21,3.809,0,0,0,0,0,21,JOHNSON R
BUSN-101-525,17,1,0,0,0,18,3.944,0,0,0,0,0,18,JOHNSON R
BUSN-101-526,20,1,0,0,0,21,3.952,1,0,0,0,0,22,JOHNSON R
BUSN-101-527,19,2,0,0,0,21,3.904,0,0,0,0,0,21,JOHNSON R
BUSN-101-528,17,3,0,0,0,20,3.850,0,0,0,0,0,20,JOHNSON R
BUSN-101-529,17,3,0,0,0,20,3.850,1,0,0,0,0,21,JOHNSON R
BUSN-101-530,16,5,0,0,0,21,3.761,0,0,0,0,0,21,JOHNSON R
BUSN-101-531,19,0,0,0,0,19,4.000,0,0,0,0,0,19,JOHNSON R
BUSN-101-532,12,7,0,0,0,19,3.631,0,0,0,0,0,19,JOHNSON R
BUSN-101-533,19,0,0,0,0,19,4.000,0,0,0,1,0,20,JOHNSON R
BUSN-101-534,15,6,0,0,0,21,3.714,0,0,0,0,0,21,JOHNSON R
BUSN-101-535,13,7,0,0,0,20,3.650,0,0,0,0,0,20,JOHNSON R
BUSN-101-536,21,0,0,0,0,21,4.000,0,0,0,0,0,21,JOHNSON R
BUSN-101-540,17,4,0,0,0,21,3.809,0,0,0,0,0,21,JOHNSON R
BUSN-101-541,16,4,0,0,0,20,3.800,0,0,0,0,0,20,JOHNSON R
BUSN-101-542,15,5,0,0,0,20,3.750,0,0,0,0,0,20,JOHNSON R
BUSN-101-543,14,6,0,0,0,20,3.700,0,0,0,0,0,20,JOHNSON R
BUSN-101-544,16,3,1,0,0,20,3.750,0,0,0,0,0,20,JOHNSON R
BUSN-101-545,14,6,0,0,0,20,3.700,0,0,0,0,0,20,JOHNSON R
BUSN-101-546,17,2,1,0,0,20,3.800,0,0,0,1,0,21,JOHNSON R
BUSN-101-547,15,4,0,0,0,19,3.789,0,0,0,1,0,20,JOHNSON R
BUSN-101-548,15,5,1,0,0,21,3.666,0,0,0,0,0,21,JOHNSON R
BUSN-125-201,10,0,0,0,0,10,4.000,0,0,0,0,0,10,MORLEY K
BUSN-125-202,10,0,0,0,0,10,4.000,0,0,0,0,0,10,MORLEY K
BUSN-125-203,10,1,0,0,0,11,3.909,0,0,0,0,0,11,MORLEY K
BUSN-125-204,10,0,0,0,0,10,4.000,0,0,0,0,0,10,MORLEY K
BUSN-125-205,11,0,0,0,0,11,4.000,0,0,0,0,0,11,MORLEY K
BUSN-125-206,9,0,0,0,0,9,4.000,0,0,0,0,0,9,MORLEY K
BUSN-125-207,9,1,0,0,0,10,3.900,0,0,0,0,0,10,MORLEY K
BUSN-225-971,24,0,0,0,0,24,4.000,0,0,0,0,0,24,VAN ALSTYNE J
BUSN-225-972,24,0,0,0,0,24,4.000,0,0,0,0,0,24,VAN ALSTYNE J
BUSN-232-501,19,0,1,0,0,20,3.900,0,0,0,0,0,20,GAMMENTHALER K
BUSN-285-502,14,0,0,0,0,14,4.000,0,0,0,0,0,14,MORLEY K
BUSN-285-503,68,0,0,0,0,68,4.000,0,0,0,0,0,68,JOHNSON R
BUSN-302-501,12,2,0,0,0,14,3.857,0,0,0,0,0,14,GAMMENTHALER K
BUSN-403-901,9,1,0,0,0,10,3.900,0,0,0,0,0,10,HUTCHINS N
BUSN-403-902,6,3,0,0,0,9,3.666,0,0,0,0,0,9,HUTCHINS N
BUSN-403-903,5,1,0,0,0,6,3.833,0,0,0,1,0,7,LENZEN B
BUSN-403-904,10,0,0,0,0,10,4.000,0,0,0,0,0,10,LENZEN B
BUSN-403-905,8,2,0,0,0,10,3.800,0,0,0,0,0,10,SIMPSON N
BUSN-403-906,9,2,1,0,0,12,3.666,0,0,0,0,0,12,SIMPSON N
BUSN-432-500,17,0,0,0,0,17,4.000,0,0,0,0,0,17,GAMMENTHALER K
BUSN-432-501,18,0,0,0,0,18,4.000,0,0,0,0,0,18,GAMMENTHALER K
